,price,square,type,date,juridical,bedroom,length,width,url_page,livingroom,bathroom,pool,garden,project
309,2E+15, 63m,Cần bán căn hộ chung cư,22/04/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/ban-chung-cu-an-hoa-3-khu-nam-long-quan-7-view-cong-vien-627m2-chi-21-ty-1080556.html,2 pk,2 wc,không,không,Seven Diamond
310,2E+15, 78m,Cần bán căn hộ chung cư,23/04/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/chinh-chu-can-ban-chung-cu-goldmark-city-dien-tich-tai-rong-tai-ha-noi-1081320.html,2 pk,2 wc,không,không,Goldmark City
311,3E+15, 111m,Cần bán căn hộ chung cư,21/04/2023,Sổ hồng/ Sổ đỏ,3 pn,0m,0m,https://alomuabannhadat.vn/chung-cu-hoa-dao-tay-ho-111m2-3-ngu-2wc-huong-dong-nam-1080395.html,3 pk,2 wc,không,không,None
312,1E+15, 48m,Cần bán căn hộ chung cư,22/04/2023,Sổ hồng/ Sổ đỏ,1 pn,0m,0m,https://alomuabannhadat.vn/can-ho-tai-loc-moi-dep-vao-o-ngay-chung-cu-era-town-fphu-my-quan-7-1080561.html,1 pk,1 wc,không,không,Seven Diamond
313,2E+15, 71m,Cần bán căn hộ chung cư,19/04/2023,Sổ hồng/ Sổ đỏ,2 pn,8m,8m,https://alomuabannhadat.vn/can-ban-can-ho-sky-garden-2-2pn-1wc-71m-gia-2780-ty-1078987.html,2 pk,1 wc,không,không,Seven Diamond
314,2E+15, 51m,Cần bán căn hộ chung cư,22/04/2023,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/can-ho-cao-cap-happy-one-central-1080635.html,0 pk,0 wc,không,không,Barya Citi
315,1E+15, 42m,Cần bán căn hộ chung cư,22/04/2023,Sổ hồng/ Sổ đỏ,1 pn,1m,1m,https://alomuabannhadat.vn/chinh-chu-ban-can-ho-nha-o-xa-hoi-42m2-gia-1350-ty-mien-trung-gian-1080643.html,1 pk,1 wc,không,không,Rice City Sông Hồng
316,8E+15, 153m,Cần bán căn hộ chung cư,21/04/2023,Sổ hồng/ Sổ đỏ,4 pn,0m,0m,https://alomuabannhadat.vn/chung-cu-can-ho-ciputra-tay-ho-153m2-tan-4-ngu-full-noi-that-1080408.html,4 pk,2 wc,không,không,None
317,1.20E+16, 126m,Cần bán căn hộ chung cư,22/04/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/ban-can-ho-3pn-dt-126-m2-vinhomes-tan-cang-toa-l1-view-l81-lau-dep-da-co-so-hong-dang-co-hop-dong-thue-cao-gia-cuc-tot-lien-he-em-de-di-xem-nha-nhe-1080706.html,2 pk,0 wc,không,không,Vinhomes Central Park
318,3E+15, 143m,Cần bán căn hộ chung cư,21/04/2023,Sổ hồng/ Sổ đỏ,3 pn,14m,10m,https://alomuabannhadat.vn/a-hau-can-3pn-1428m2-36-ty-hpc-landmark-105-tang-dep-view-thoang-an-sinh-tuyet-dinh-san-o-1080213.html,3 pk,3 wc,không,không,HPC Landmark 105
319,1E+15, 69m,Cần bán căn hộ chung cư,21/04/2023,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/can-ban-can-ho-fpt-plaza1-2pn-tang-vua-dep-ngam-tron-view-ho-boi-1080209.html,0 pk,0 wc,không,không,FPT City Đà Nẵng
320,2E+15, 102m,Cần bán căn hộ chung cư,21/04/2023,Sổ hồng/ Sổ đỏ,3 pn,10m,10m,https://alomuabannhadat.vn/sieu-mau-the-pride-3pn-102m2-26ty-full-noi-that-dang-cap-xung-tam-dai-gia-an-sinh-1080218.html,3 pk,3 wc,không,không,Tổ hợp The Pride
321,1E+15, 50m,Cần bán căn hộ chung cư,21/04/2023,Sổ hồng/ Sổ đỏ,1 pn,7m,7m,https://alomuabannhadat.vn/ban-ehome3-gia-re-1-ty-370-so-hong-vinh-vien-khu-can-ho-nam-long-1080217.html,1 pk,1 wc,không,không,Long Phụng Apartment
322,1E+15, 54m,Cần bán căn hộ chung cư,21/04/2023,Sổ hồng/ Sổ đỏ,1 pn,1m,1m,https://alomuabannhadat.vn/quy-can-chuyen-nhuong-vinhomes-smart-city-tay-mo-vua-re-thu-tuc-day-dulh-0866690890-1080200.html,1 pk,1 wc,không,không,None
323,3000000000, 116m,Cần bán căn hộ chung cư,21/04/2023,Sổ hồng/ Sổ đỏ,3 pn,11m,10m,https://alomuabannhadat.vn/sieu-re-can-ban-nhanh-can-goc-116m2-toa-usilk-city-view-be-boi-vua-dep-vua-thoang-so-do-san-1080223.html,3 pk,3 wc,không,không,Usilk City
324,1E+15, 80m,Cần bán căn hộ chung cư,22/04/2023,Sổ hồng/ Sổ đỏ,2 pn,10m,8m,https://alomuabannhadat.vn/185-ty-so-huu-ngay-can-ho-80m2-2pn-2wc-green-house-kdt-viet-hung-1080650.html,2 pk,2 wc,không,không,None
325,2E+15, 70m,Cần bán căn hộ chung cư,21/04/2023,Sổ hồng/ Sổ đỏ,2 pn,10m,7m,https://alomuabannhadat.vn/chi-255-ty-chung-cu-samsora-ha-dong-70m2-2pn-2wc-sdcc-bao-sang-ten-lh-0333846866-1080251.html,2 pk,2 wc,không,không,Goldsilk Complex
326,3E+15, 68m,Cần bán căn hộ chung cư,21/04/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/chinh-chu-ban-can-ho-so-16-tang-trung-toa-h2-haven-park-du-an-haven-park-ecopark-1080222.html,2 pk,2 wc,không,không,Sky Oasis
327,1E+15, 50m,Cần bán căn hộ chung cư,21/04/2023,Sổ hồng/ Sổ đỏ,2 pn,10m,5m,https://alomuabannhadat.vn/cap-nhat-gia-ban-moi-nhat-ehome-3-chi-1-ty350-can-nga-tu-vo-van-kiet-1080167.html,2 pk,2 wc,không,không,Ehome 3
328,1E+15, 64m,Cần bán căn hộ chung cư,20/04/2023,Sổ hồng/ Sổ đỏ,2 pn,10m,5m,https://alomuabannhadat.vn/ban-can-ho-cach-quan-8-500m-64m2-2pn2wc-gia-bao-re-1ty700-nha-da-co-so-hong-don-vao-o-ngay-1079585.html,2 pk,2 wc,không,không,Long Phụng Apartment
329,1E+15, 85m,Cần bán căn hộ chung cư,20/04/2023,Sổ hồng/ Sổ đỏ,3 pn,0m,0m,https://alomuabannhadat.vn/ban-chung-cu-tai-le-hong-phong-quang-trung-vinh-nghe-an-1079698.html,3 pk,2 wc,không,không,Chung cư Phú Gia Khang
330,3E+15, 99m,Cần bán căn hộ chung cư,20/04/2023,Sổ hồng/ Sổ đỏ,3 pn,20m,5m,https://alomuabannhadat.vn/can-ban-can-chung-cu-toa-rainbow-bac-linh-dam-1079744.html,3 pk,2 wc,không,không,None
331,0, 110m,Cần bán căn hộ chung cư,20/04/2023,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/nha-chat-gia-re-nhat-thi-truong-nam-tai-trai-tim-chau-au-dac-quyen-ngap-tran-1079814.html,0 pk,0 wc,không,không,Cornerstone Building
332,2E+15, 75m,Cần bán căn hộ chung cư,21/04/2023,Sổ hồng/ Sổ đỏ,2 pn,15m,5m,https://alomuabannhadat.vn/ban-can-chung-cu-tang-8-ban-dao-linh-dam-gia-27-ty-1079979.html,2 pk,1 wc,không,không,AZ SKY Tower
333,15000000, 67m,Cần bán căn hộ chung cư,21/04/2023,Sổ hồng/ Sổ đỏ,2 pn,10m,7m,https://alomuabannhadat.vn/cho-thue-nha-q7-saigon-riverside-2pn-2wc-full-noi-that-view-q1-landmark-chi-15tr-thang-lh-vuong-0931181368-1080137.html,2 pk,2 wc,không,không,"Q7 Saigon Riverside, du an Q7 Saigon Riverside"
334,6E+15, 159m,Cần bán căn hộ chung cư,20/04/2023,Sổ hồng/ Sổ đỏ,3 pn,0m,0m,https://alomuabannhadat.vn/chung-cu-trung-hoa-nhan-chinh-159m3-3-ngu-3-ve-sinh-sdcc-1079916.html,3 pk,3 wc,không,không,Discovery Skyline
335,26000000, 56m,Cần bán căn hộ chung cư,21/04/2023,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/fpt-plaza-city-da-len-song-va-mo-ban-ram-ro-voi-gia-ban-chim-se-1080042.html,0 pk,0 wc,không,không,FPT City Đà Nẵng
336,4E+15, 110m,Cần bán căn hộ chung cư,21/04/2023,Sổ hồng/ Sổ đỏ,3 pn,10m,30m,https://alomuabannhadat.vn/chinh-chu-can-ban-nhanh-can-3-ngu-111m2-du-an-sun-square-full-noi-that-view-thoang-gia-nhinh-4-ty-lh-0394392185-1080066.html,3 pk,2 wc,không,không,None
337,2E+15, 81m,Cần bán căn hộ chung cư,21/04/2023,Sổ hồng/ Sổ đỏ,3 pn,10m,8m,https://alomuabannhadat.vn/ban-can-ho-phu-an-3-phong-ngu-le-thi-rieng-quan-12-so-hong-1080149.html,3 pk,2 wc,không,không,VX Villa Riverview
338,6E+15, 103m,Cần bán căn hộ chung cư,21/04/2023,Sổ hồng/ Sổ đỏ,3 pn,0m,0m,https://alomuabannhadat.vn/ban-can-ho-pho-hoang-dao-thuy-103m2-thang-62023-nhan-nha-tang-1-nam-phi-do-o-to-1080146.html,3 pk,2 wc,không,không,BRG Diamond Residence
339,2E+15, 66m,Cần bán căn hộ chung cư,20/04/2023,Sổ hồng/ Sổ đỏ,2 pn,10m,6m,https://alomuabannhadat.vn/ngop-bank-ban-can-ho-the-emerald-golf-wiew-cat-lo-400tr-2pn-o-ngay-bao-sang-ten-cam-ket-that-100-gia-chi-2284-ty-1079309.html,2 pk,2 wc,không,không,None
340,3E+15, 108m,Cần bán căn hộ chung cư,21/04/2023,Sổ hồng/ Sổ đỏ,2 pn,20m,10m,https://alomuabannhadat.vn/chinh-chu-ban-can-ho-3pn-108m2-gia-3ty4-ban-trong-thang-4-lh-0394392185-1080160.html,2 pk,2 wc,không,không,None
341,2000000000, 65m,Cần bán căn hộ chung cư,20/04/2023,Sổ hồng/ Sổ đỏ,2 pn,12m,5m,https://alomuabannhadat.vn/ban-chung-cu-nam-trung-yen-cau-giay-2-ngu-2wc-255-ty-1079335.html,2 pk,2 wc,không,không,Discovery Skyline
342,1E+15, 68m,Cần bán căn hộ chung cư,20/04/2023,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/ban-can-ho-fpt-plaza-2-tai-da-nang-gia-mua-truc-tiep-tu-chu-dau-tu-1079394.html,0 pk,0 wc,không,không,FPT City Đà Nẵng
343,2000000000, 57m,Cần bán căn hộ chung cư,20/04/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/ban-nhanh-chung-cu-a6c-khu-do-thi-nam-trung-yen-dt-57m-gia-chi-2-ty-1079392.html,2 pk,1 wc,không,không,Discovery Skyline
344,1E+15, 49m,Cần bán căn hộ chung cư,20/04/2023,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/chinh-chu-gui-ban-can-ho-fpt-plaza-1-1079402.html,0 pk,0 wc,không,không,FPT City Đà Nẵng
345,2E+15, 65m,Cần bán căn hộ chung cư,20/04/2023,Sổ hồng/ Sổ đỏ,2 pn,12m,5m,https://alomuabannhadat.vn/ban-nhanh-can-cc-65m-ct-ngo-thi-nham-lo-goc-2-ngu-1-khach-2-vs-chi-2-ty-1079570.html,2 pk,2 wc,không,không,Anland Lakeview
346,1E+15, 42m,Cần bán căn hộ chung cư,20/04/2023,Sổ hồng/ Sổ đỏ,1 pn,9m,5m,https://alomuabannhadat.vn/chi-can-tra-truoc-150tr-ban-so-huu-ngay-can-ho-42m2-sang-trong-tai-gan-aeon-mall-binh-duong-1079612.html,1 pk,1 wc,không,không,None
347,1.30E+16, 86m,Cần bán căn hộ chung cư,20/04/2023,Sổ hồng/ Sổ đỏ,25 pn,18m,4m,https://alomuabannhadat.vn/sieu-pham-ccmn-nga-tu-so-thanh-xuan-86m2-8-tang-doanh-thu-110trthang-gia-chi-135-ty-1079550.html,25 pk,25 wc,không,không,BRG Diamond Residence
348,1E+15, 51m,Cần bán căn hộ chung cư,21/04/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/gap-gap-can-ban-gap-can-ho-so-rieng-chung-cu-ngo-quyen-da-lat-gia-chi-165-ty-1080171.html,2 pk,1 wc,không,không,Biệt thự Đà Lạt Green
349,1E+15, 58m,Cần bán căn hộ chung cư,20/04/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/ban-can-nha-2pn-2wc-canh-thu-duc-gia-ban-noxhfull-thiet-ke-ben-trong-255-trieu-nhan-nha-ngay-1079461.html,2 pk,2 wc,không,không,4S Riverside Linh Đông
350,16000000000, 174m,Cần bán căn hộ chung cư,21/04/2023,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/ban-khu-can-ho-2-mat-tien-hoa-khanh-bac-quan-lien-chieu-tp-da-nang-lien-he-0913-461-120-1080180.html,0 pk,0 wc,không,không,None
351,2E+15, 62m,Cần bán căn hộ chung cư,20/04/2023,Sổ hồng/ Sổ đỏ,2 pn,9m,7m,https://alomuabannhadat.vn/can-tien-ban-gap-chung-cu-1050-phan-chu-trinh-q-binh-thanh-62m2-2pn-view-quan-1-1079651.html,2 pk,2 wc,không,không,Ascent Plaza
352,319000000, 55m,Cần bán căn hộ chung cư,20/04/2023,Sổ hồng/ Sổ đỏ,2 pn,11m,5m,https://alomuabannhadat.vn/ban-can-ho-2pn-2wc-canh-opal-tt-ban-dau-319-trieu-so-huu-ngay-1079425.html,2 pk,2 wc,không,không,9X Next Gen
353,1E+15, 50m,Cần bán căn hộ chung cư,21/04/2023,Sổ hồng/ Sổ đỏ,2 pn,10m,5m,https://alomuabannhadat.vn/ban-ehome-3-50m2-gia-re-1-ty400-da-co-so-re-nhat-thi-truong-nhu-hinh-1080193.html,2 pk,2 wc,không,không,Ehome 3
354,2E+15, 51m,Cần bán căn hộ chung cư,19/04/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/chinh-chu-can-ban-can-ho-tanibuilding-son-ky-1-duong-dc13-phuong-son-ky-tan-phu-ho-chi-minh-1078932.html,2 pk,1 wc,không,không,TaniBuilding Sơn Kỳ
355,1E+15, 64m,Cần bán căn hộ chung cư,20/04/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/ban-chung-cu-tecco-ben-thuy-can-2pn-2vs-2ban-cong-1079515.html,2 pk,2 wc,không,không,None
356,299000000, 55m,Cần bán căn hộ chung cư,19/04/2023,Sổ hồng/ Sổ đỏ,2 pn,11m,5m,https://alomuabannhadat.vn/can-ho-2pn-cach-duong-pham-van-dong-2km-tra-truoc-299-trieu-so-huu-ngay-1078980.html,2 pk,2 wc,không,không,4S Riverside Linh Đông
357,3E+15, 77m,Cần bán căn hộ chung cư,19/04/2023,Sổ hồng/ Sổ đỏ,2 pn,10m,8m,https://alomuabannhadat.vn/can-ban-can-ho-cccc-137-nguyen-ngoc-vu-cau-giay-77m2-tang-7-gia-31-ty-1078974.html,2 pk,2 wc,không,không,Discovery Skyline
358,1E+15, 66m,Cần bán căn hộ chung cư,20/04/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/ban-chung-cu-tecco-ben-thuy-can-2pn-2vs-2ban-cong-1079641.html,2 pk,2 wc,không,không,None
359,1E+15, 74m,Cần bán căn hộ chung cư,19/04/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/so-huu-ngay-can-ho-dep-muong-thanh-vien-trieu-oc3-tang-40-thanh-pho-nha-trang-1078941.html,2 pk,2 wc,không,không,Giáng Hương
360,1E+15, 50m,Cần bán căn hộ chung cư,19/04/2023,Sổ hồng/ Sổ đỏ,1 pn,10m,5m,https://alomuabannhadat.vn/can-ho-block-a1-duc-khai-1pn-50m-full-noi-that-dang-co-hop-dong-thue-gia-chi-1-ty-6-1078806.html,1 pk,1 wc,không,không,Era Town
361,4000000000, 108m,Cần bán căn hộ chung cư,7/4/2023,Sổ hồng/ Sổ đỏ,3 pn,27m,4m,https://alomuabannhadat.vn/can-ho-sunshine-garden-dien-tich-rong-108-m-noi-that-dep-4-ty-1075873.html,3 pk,2 wc,không,không,Sunshine Garden
362,3E+15, 75m,Cần bán căn hộ chung cư,19/04/2023,Sổ hồng/ Sổ đỏ,2 pn,6m,5m,https://alomuabannhadat.vn/chinh-chu-ban-can-ho-chung-cu-harmony-nguyen-tuan-nguy-nhu-kontom-huong-ban-cong-nhin-ra-cong-vien-thanh-xuan-gia-38-ty-1078749.html,2 pk,2 wc,không,không,BRG Diamond Residence
363,3E+15, 103m,Cần bán căn hộ chung cư,19/04/2023,Sổ hồng/ Sổ đỏ,3 pn,20m,5m,https://alomuabannhadat.vn/chi-50gtch-tuong-duong-187-ty-nhan-nha-o-ngay-can-3pn-103m-toa-ho-guom-plaza-tran-phu-1078824.html,3 pk,2 wc,không,không,Hồ Gươm Plaza
364,2E+15, 65m,Cần bán căn hộ chung cư,19/04/2023,Sổ hồng/ Sổ đỏ,2 pn,20m,10m,https://alomuabannhadat.vn/chung-cu-noct-nha-c-ngo-44-nguyen-co-thach-60m2-gia-nhinh-2ty-lh-0394392185-1078805.html,2 pk,2 wc,không,không,None
365,319000000, 55m,Cần bán căn hộ chung cư,19/04/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,2m,https://alomuabannhadat.vn/ban-can-ho-2pn-2wc-gan-cau-vuot-linh-xuan-tt-truoc-319-trieu-nhan-nha-so-huu-lau-dai-1078993.html,2 pk,2 wc,không,không,4S Riverside Linh Đông
366,650000000,,Cần bán căn hộ chung cư,19/04/2023,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/vi-tri-kim-cuong-dep-nhat-vinhomes-smart-city-1078831.html,0 pk,0 wc,không,không,None
367,2E+15, 72m,Cần bán căn hộ chung cư,19/04/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/chinh-chu-can-ban-nhanh-can-ho-thuoc-chung-cu-flc-garden-city-doi-dien-aeon-ha-dong-1078830.html,2 pk,2 wc,không,không,B.I.G Tower
368,2E+15, 60m,Cần bán căn hộ chung cư,19/04/2023,Sổ hồng/ Sổ đỏ,2 pn,10m,6m,https://alomuabannhadat.vn/ban-can-ho-west-gate-2pn-dt60m-cat-lo-tren-100tr-gia-chi-con-2050-ty-nhan-nha-o-ngay-1078843.html,2 pk,2 wc,không,không,The Easter City
369,3E+15, 86m,Cần bán căn hộ chung cư,13/04/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/cc-monarchy-535-tran-hung-tang-25-view-dep-my-man-full-noi-that-1077250.html,2 pk,2 wc,không,không,Azura
370,1E+15,,Cần bán căn hộ chung cư,15/04/2023,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/fpt-plaza-city-da-len-song-va-mo-ban-ram-ro-fpt-plaza2-1077672.html,0 pk,0 wc,không,không,FPT City Đà Nẵng
371,1.20E+16, 126m,Cần bán căn hộ chung cư,16/04/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/ban-can-ho-126m2-quan-binh-thanh-toa-landmark-1-vinhomes-central-park-1077773.html,2 pk,0 wc,không,không,Ascent Plaza
372,3E+15, 54m,Cần bán căn hộ chung cư,18/04/2023,Sổ hồng/ Sổ đỏ,2 pn,5m,11m,https://alomuabannhadat.vn/chinh-chu-can-ban-chuyen-nhuong-can-2-pn-dlusso-gia-tot-nhat-thi-truong-1078265.html,2 pk,1 wc,không,không,None
373,4E+15, 87m,Cần bán căn hộ chung cư,18/04/2023,Sổ hồng/ Sổ đỏ,2 pn,15m,6m,https://alomuabannhadat.vn/ban-can-ho-tropic-garden-2pn-87m2-gia-tot-nhat-thi-truong-full-noi-that-nhu-hinh-gia-chi-4150-bao-full-1078282.html,2 pk,2 wc,không,không,Tropic Garden
374,1E+15, 52m,Cần bán căn hộ chung cư,18/04/2023,Sổ hồng/ Sổ đỏ,2 pn,7m,7m,https://alomuabannhadat.vn/ban-chung-cu-mini-ngoc-ha-khu-dan-tri-cao-full-do-52m2-gia-tu-730tr-1078291.html,2 pk,0 wc,không,không,343 – 345 Đội Cấn
375,4E+15, 67m,Cần bán căn hộ chung cư,13/04/2023,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/chinh-chu-can-ban-can-ho-eco-vi-tri-dep-tai-ho-chi-minh-1077288.html,0 pk,0 wc,không,không,Seven Diamond
376,2E+15, 47m,Cần bán căn hộ chung cư,18/04/2023,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/vinhome-smart-city-tokin2-1n-gia-19-ty-lh-0866690890-1078359.html,0 pk,0 wc,không,không,B.I.G Tower
377,320000000, 51m,Cần bán căn hộ chung cư,14/04/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/mua-nha-lien-ke-pham-van-dong-chi-voi-320trieu-1077482.html,2 pk,2 wc,không,không,4S Riverside Linh Đông
378,1E+15, 40m,Cần bán căn hộ chung cư,2/4/2023,Sổ hồng/ Sổ đỏ,1 pn,0m,0m,https://alomuabannhadat.vn/so-huu-chung-cu-cao-cap-luxcity-cam-pha-voi-chinh-sach-chiet-khau-hap-dan-1074857.html,1 pk,1 wc,không,không,Golden Mark Shophouse Cẩm Phả
379,2E+15, 70m,Cần bán căn hộ chung cư,14/04/2023,Sổ hồng/ Sổ đỏ,3 pn,10m,7m,https://alomuabannhadat.vn/mo-ban-moonlight-1-can-ho-cao-cap-2-pn-2-wc-dt-6644m2-gia-tu-25-ty-0911233668-1077452.html,3 pk,2 wc,không,không,An Lạc Green Symphony
380,5000000000, 140m,Cần bán căn hộ chung cư,7/4/2023,Sổ hồng/ Sổ đỏ,4 pn,14m,10m,https://alomuabannhadat.vn/can-ban-gap-can-ho-dual-key-chung-cu-the-terra-an-hung-can-ho-140m-4pn-an-sinh-tuyet-dinh-1075796.html,4 pk,3 wc,không,không,None
381,3E+15, 75m,Cần bán căn hộ chung cư,7/4/2023,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/ban-can-ho-quan-7-2pn-2wc-du-an-lavida-plus-1075896.html,0 pk,0 wc,không,không,Seven Diamond
382,69000000, 102m,Cần bán căn hộ chung cư,7/4/2023,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/chung-cu-brg-le-van-luong-chiet-khau-8-khi-mua-thang-4-1075870.html,0 pk,0 wc,không,không,BRG Diamond Residence
383,2E+15, 63m,Cần bán căn hộ chung cư,7/4/2023,Sổ hồng/ Sổ đỏ,2 pn,10m,6m,https://alomuabannhadat.vn/cat-lo-can-ho-2-ngu-2-wc-62m2-vinhomes-smart-1075983.html,2 pk,2 wc,không,không,B.I.G Tower
384,1E+15, 70m,Cần bán căn hộ chung cư,7/4/2023,Sổ hồng/ Sổ đỏ,2 pn,12m,6m,https://alomuabannhadat.vn/cat-lo-30-chung-cu-tecco-center-point-thanh-hoa-gia-re-hon-300-trieu-voi-thi-truong-1075878.html,2 pk,2 wc,không,không,None
385,5500000, 170m,Cần bán căn hộ chung cư,7/4/2023,Sổ hồng/ Sổ đỏ,4 pn,10m,5m,https://alomuabannhadat.vn/ban-4pn-170m2-goldmark-dang-cap-5-sao-gia-ban-thoa-thuan-lh-0394392185-1076052.html,4 pk,2 wc,không,không,Goldmark City
386,1E+15, 65m,Cần bán căn hộ chung cư,8/4/2023,Sổ hồng/ Sổ đỏ,2 pn,13m,5m,https://alomuabannhadat.vn/ban-can-ho-lo-goc-chung-cu-sai-dong-full-noi-that-65m2-chi-149-ty-1076115.html,2 pk,0 wc,không,không,TSG Lotus Sài Đồng
387,1E+15, 40m,Cần bán căn hộ chung cư,8/4/2023,Sổ hồng/ Sổ đỏ,1 pn,10m,4m,https://alomuabannhadat.vn/chinh-chu-can-ban-can-ho-mat-tien-19-duong-nguyen-bieu-phuong-1-quan-5-tp-hcm-1076224.html,1 pk,1 wc,không,không,Charmington Dragonic
388,2E+15, 59m,Cần bán căn hộ chung cư,8/4/2023,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/chinh-chu-can-ban-can-goc-shophouse-chung-cu-first-home-tai-phuong-my-hoa-tp-long-xuyen-an-giang-1076208.html,0 pk,1 wc,không,không,Marina Plaza
389,1E+15, 52m,Cần bán căn hộ chung cư,8/4/2023,Sổ hồng/ Sổ đỏ,2 pn,7m,7m,https://alomuabannhadat.vn/ban-chung-cu-hb1-o-cho-dua-kham-thien-ngo-nong-thoang-52m2-gia-tu-950trcan-1076315.html,2 pk,0 wc,không,không,Hateco La Roma
390,1E+15, 40m,Cần bán căn hộ chung cư,11/4/2023,Sổ hồng/ Sổ đỏ,1 pn,0m,0m,https://alomuabannhadat.vn/so-huu-can-ho-chung-cu-luxcity-cam-pha-voi-chinh-sach-ban-hang-hap-dan-1077052.html,1 pk,1 wc,không,không,Golden Mark Shophouse Cẩm Phả
391,6E+15, 142m,Cần bán căn hộ chung cư,31/03/2023,Sổ hồng/ Sổ đỏ,4 pn,0m,0m,https://alomuabannhadat.vn/chinh-chu-can-ban-can-chung-cu-cao-cap-1074399.html,4 pk,3 wc,không,không,B.I.G Tower
392,1E+15, 33m,Cần bán căn hộ chung cư,3/4/2023,Sổ hồng/ Sổ đỏ,1 pn,7m,5m,https://alomuabannhadat.vn/can-ho-gia-re-gan-aeon-mall-binh-duong-so-huu-chi-tu-99tr-tra-gop-7trthang-1075053.html,1 pk,1 wc,không,không,None
393,1E+15, 53m,Cần bán căn hộ chung cư,1/4/2023,Sổ hồng/ Sổ đỏ,2 pn,11m,5m,https://alomuabannhadat.vn/can-ho-lang-dai-hoc-quoc-gia-2pn-2wc-full-noi-that-chi-1-ty6-can-1074586.html,2 pk,2 wc,không,không,Bcons Bee
394,870000000, 52m,Cần bán căn hộ chung cư,1/4/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,6m,https://alomuabannhadat.vn/chung-cu-dai-linh-dt52m2-2ngu-gia-870tr-lh-0981263018-1074613.html,2 pk,1 wc,không,không,B.I.G Tower
395,5E+15, 86m,Cần bán căn hộ chung cư,3/4/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/ban-can-ho-block-b-re-nhat-midtown-m7-1075067.html,2 pk,2 wc,không,không,Seven Diamond
396,3000000000, 70m,Cần bán căn hộ chung cư,8/4/2023,Sổ hồng/ Sổ đỏ,3 pn,10m,7m,https://alomuabannhadat.vn/moonlight-1-anlac-green-symphony-0911233668-1076233.html,3 pk,2 wc,không,không,An Lạc Green Symphony
397,10000000000, 154m,Cần bán căn hộ chung cư,3/4/2023,Sổ hồng/ Sổ đỏ,4 pn,50m,10m,https://alomuabannhadat.vn/ban-can-ho-the-park-home-thanh-thai-tang-full-noi-that-can-goc-154m-4-ngu-1075034.html,4 pk,3 wc,không,không,Discovery Skyline
398,4E+15, 130m,Cần bán căn hộ chung cư,1/4/2023,Sổ hồng/ Sổ đỏ,3 pn,13m,10m,https://alomuabannhadat.vn/ban-gap-can-ho-chung-cu-binh-minh-3pn-phuong-an-khanh-q2-dt-130m2-gia-4ty050-1074535.html,3 pk,3 wc,không,không,None
